CAR_ID,MODEL_KEY,MODEL,YEAR_KEY,PRICE,MILEAGE,TAX,MPG,ENGINE_SIZE,TRANSMISSION,FUEL_TYPE
9397,13,E Class,2019,36247,2459,145,48.7,3,AUTOMATIC,DIESEL
9398,13,E Class,2019,36299,1005,145,57.7,2,AUTOMATIC,DIESEL
9399,13,E Class,2019,36310,5412,145,70.6,2,AUTOMATIC,DIESEL
9400,13,E Class,2019,36360,8584,145,57.7,2,SEMI-AUTO,DIESEL
9401,13,E Class,2019,36395,1550,145,57.7,2,AUTOMATIC,DIESEL
9402,13,E Class,2019,36399,15020,145,48.7,3,AUTOMATIC,DIESEL
9403,13,E Class,2019,36450,5786,145,42.8,2,AUTOMATIC,DIESEL
9404,13,E Class,2019,36479,5040,145,48.7,3,SEMI-AUTO,DIESEL
9405,13,E Class,2019,36500,3877,145,33.7,2,AUTOMATIC,PETROL
9406,13,E Class,2019,36500,5000,135,188.3,2,SEMI-AUTO,HYBRID
9407,13,E Class,2019,36589,10500,145,70.6,2,SEMI-AUTO,DIESEL
9408,13,E Class,2019,36599,2264,145,53.3,2,SEMI-AUTO,DIESEL
9409,13,E Class,2019,36699,5065,145,48.7,3,SEMI-AUTO,DIESEL
9410,13,E Class,2019,36699,5745,135,188.3,2,AUTOMATIC,HYBRID
9411,13,E Class,2019,36699,11700,145,48.7,3,SEMI-AUTO,DIESEL
9412,13,E Class,2019,36749,2422,145,48.7,3,SEMI-AUTO,DIESEL
9413,13,E Class,2019,36799,3309,145,48.7,3,SEMI-AUTO,DIESEL
9414,13,E Class,2019,36890,8100,145,57.7,2,AUTOMATIC,DIESEL
9415,13,E Class,2019,36900,8831,145,46.3,3,SEMI-AUTO,DIESEL
9416,13,E Class,2019,36980,2999,145,57.7,2,SEMI-AUTO,DIESEL
9417,13,E Class,2019,36995,8780,145,46.3,3,SEMI-AUTO,DIESEL
9418,13,E Class,2019,36995,9325,145,46.3,3,SEMI-AUTO,DIESEL
9419,13,E Class,2019,36995,11096,145,46.3,3,SEMI-AUTO,DIESEL
9420,13,E Class,2019,36998,629,145,32.9,2,SEMI-AUTO,PETROL
9421,13,E Class,2019,36998,5211,145,70.6,2,SEMI-AUTO,DIESEL
9422,13,E Class,2019,36999,6105,135,134.5,2,SEMI-AUTO,HYBRID
9423,13,E Class,2019,37000,1600,145,33.7,2,AUTOMATIC,PETROL
9424,13,E Class,2019,37000,2837,145,57.7,2,SEMI-AUTO,DIESEL
9425,13,E Class,2019,37000,6940,145,48.7,3,SEMI-AUTO,DIESEL
9426,13,E Class,2019,37199,4800,145,48.7,3,SEMI-AUTO,DIESEL
9427,13,E Class,2019,37199,5359,145,48.7,3,SEMI-AUTO,DIESEL
9428,13,E Class,2019,37219,1000,145,57.7,2,SEMI-AUTO,DIESEL
9429,13,E Class,2019,37286,7924,145,48.7,3,AUTOMATIC,DIESEL
9430,13,E Class,2019,37299,14031,145,48.7,3,SEMI-AUTO,DIESEL
9431,13,E Class,2019,37399,3682,145,57.7,2,SEMI-AUTO,DIESEL
9432,13,E Class,2019,37399,3896,145,57.7,2,SEMI-AUTO,DIESEL
9433,13,E Class,2019,37399,11035,145,48.7,3,SEMI-AUTO,DIESEL
9434,13,E Class,2019,37481,4800,150,40.4,2,SEMI-AUTO,PETROL
9435,13,E Class,2019,37599,6758,145,48.7,3,SEMI-AUTO,DIESEL
9436,13,E Class,2019,37599,14031,145,48.7,3,SEMI-AUTO,DIESEL
9437,13,E Class,2019,37699,7779,145,48.7,3,SEMI-AUTO,DIESEL
9438,13,E Class,2019,37699,11588,145,48.7,3,SEMI-AUTO,DIESEL
9439,13,E Class,2019,37899,5629,145,48.7,3,SEMI-AUTO,DIESEL
9440,13,E Class,2019,37899,8482,145,48.7,3,SEMI-AUTO,DIESEL
9441,13,E Class,2019,37900,10190,145,45.6,2.9,AUTOMATIC,DIESEL
9442,13,E Class,2019,37980,1040,145,48.7,3,SEMI-AUTO,DIESEL
9443,13,E Class,2019,37980,2138,145,53.3,2,AUTOMATIC,DIESEL
9444,13,E Class,2019,37991,3790,145,45.6,2,AUTOMATIC,DIESEL
9445,13,E Class,2019,37995,1,145,48.7,3,SEMI-AUTO,DIESEL
9446,13,E Class,2019,37995,9,145,57.7,2,AUTOMATIC,DIESEL
9447,13,E Class,2019,37999,4366,145,48.7,3,SEMI-AUTO,DIESEL
9448,13,E Class,2019,37999,10470,145,44.8,2,SEMI-AUTO,DIESEL
9449,13,E Class,2019,37999,11588,145,48.7,3,SEMI-AUTO,DIESEL
9450,13,E Class,2019,38179,1000,145,57.7,2,SEMI-AUTO,DIESEL
9451,13,E Class,2019,38398,275,145,43.5,3,AUTOMATIC,DIESEL
9452,13,E Class,2019,38399,2967,145,48.7,3,AUTOMATIC,DIESEL
9453,13,E Class,2019,38399,5493,145,48.7,3,AUTOMATIC,DIESEL
9454,13,E Class,2019,38480,136,145,48.7,3,SEMI-AUTO,DIESEL
9455,13,E Class,2019,38480,723,145,57.7,2,SEMI-AUTO,DIESEL
9456,13,E Class,2019,38487,3155,145,45.6,2,AUTOMATIC,DIESEL
9457,13,E Class,2019,38499,5258,145,48.7,3,SEMI-AUTO,DIESEL
9458,13,E Class,2019,38500,12422,135,188.3,2,SEMI-AUTO,HYBRID
9459,13,E Class,2019,38509,1000,145,57.7,2,SEMI-AUTO,DIESEL
9460,13,E Class,2019,38509,4578,145,57.7,2,AUTOMATIC,DIESEL
9461,13,E Class,2019,38550,3725,145,45.6,2,AUTOMATIC,DIESEL
9462,13,E Class,2019,38661,4121,145,53.3,2,AUTOMATIC,DIESEL
9463,13,E Class,2019,38699,3878,145,48.7,3,SEMI-AUTO,DIESEL
9464,13,E Class,2019,38780,6012,145,57.7,2,AUTOMATIC,DIESEL
9465,13,E Class,2019,38880,1347,145,47.1,3,AUTOMATIC,DIESEL
9466,13,E Class,2019,38899,2247,145,48.7,3,SEMI-AUTO,DIESEL
9467,13,E Class,2019,38899,5342,135,188.3,2,AUTOMATIC,HYBRID
9468,13,E Class,2019,38899,6828,135,188.3,2,AUTOMATIC,HYBRID
9469,13,E Class,2019,38990,500,145,48.7,3,AUTOMATIC,DIESEL
9470,13,E Class,2019,38995,2400,135,188.3,2,AUTOMATIC,HYBRID
9471,13,E Class,2019,38995,2419,145,46.3,3,SEMI-AUTO,DIESEL
9472,13,E Class,2019,38995,8356,150,45.6,3,SEMI-AUTO,DIESEL
9473,13,E Class,2019,38998,378,145,57.7,2,SEMI-AUTO,DIESEL
9474,13,E Class,2019,39129,1000,135,188.3,2,SEMI-AUTO,HYBRID
9475,13,E Class,2019,39450,11476,145,48.7,3,SEMI-AUTO,DIESEL
9476,13,E Class,2019,39480,3341,145,48.7,3,AUTOMATIC,DIESEL
9477,13,E Class,2019,39491,4701,145,32.1,3,AUTOMATIC,PETROL
9478,13,E Class,2019,39499,1000,145,57.7,2,SEMI-AUTO,DIESEL
9479,13,E Class,2019,39499,1000,145,57.7,2,SEMI-AUTO,DIESEL
9480,13,E Class,2019,39599,2872,135,188.3,2,SEMI-AUTO,HYBRID
9481,13,E Class,2019,39680,8720,145,70.6,2,AUTOMATIC,DIESEL
9482,13,E Class,2019,39700,2077,135,188.3,2,SEMI-AUTO,HYBRID
9483,13,E Class,2019,39700,11286,145,44.8,2,AUTOMATIC,DIESEL
9484,13,E Class,2019,39810,7839,145,70.6,2,AUTOMATIC,DIESEL
9485,13,E Class,2019,39890,3024,135,188.3,2,AUTOMATIC,HYBRID
9486,13,E Class,2019,39900,11206,145,38.2,3,SEMI-AUTO,DIESEL
9487,13,E Class,2019,39925,4001,145,57.7,2,AUTOMATIC,DIESEL
9488,13,E Class,2019,39950,9200,145,72.4,2,SEMI-AUTO,DIESEL
9489,13,E Class,2019,39980,8853,145,45.6,3,SEMI-AUTO,DIESEL
9490,13,E Class,2019,39990,5817,145,45.6,2,AUTOMATIC,DIESEL
9491,13,E Class,2019,39995,5000,145,32.9,2,SEMI-AUTO,PETROL
9492,13,E Class,2019,39995,10374,145,38.2,3,SEMI-AUTO,DIESEL
9493,13,E Class,2019,39998,2675,135,134.5,2,SEMI-AUTO,HYBRID
9494,13,E Class,2019,39999,5000,145,42.8,3,AUTOMATIC,DIESEL
9495,13,E Class,2019,39999,5649,145,32.1,3,SEMI-AUTO,PETROL
9496,13,E Class,2019,39999,7679,145,45.6,3,AUTOMATIC,DIESEL
9497,13,E Class,2019,40349,12712,145,39.2,3,SEMI-AUTO,DIESEL
9498,13,E Class,2019,40899,3728,145,46.3,3,SEMI-AUTO,DIESEL
9499,13,E Class,2019,40995,7512,150,41.5,2.9,AUTOMATIC,DIESEL
9500,13,E Class,2019,40998,1255,145,49.6,2,SEMI-AUTO,DIESEL
9501,13,E Class,2019,40999,308,135,188.3,2,AUTOMATIC,HYBRID
9502,13,E Class,2019,40999,506,135,188.3,2,SEMI-AUTO,HYBRID
9503,13,E Class,2019,40999,1000,135,188.3,2,AUTOMATIC,HYBRID
9504,13,E Class,2019,40999,1000,135,188.3,2,SEMI-AUTO,HYBRID
9505,13,E Class,2019,40999,1000,135,188.3,2,SEMI-AUTO,HYBRID
9506,13,E Class,2019,41099,4613,135,188.3,2,SEMI-AUTO,HYBRID
9507,13,E Class,2019,41399,7220,135,188.3,2,SEMI-AUTO,HYBRID
9508,13,E Class,2019,41399,7220,135,188.3,2,SEMI-AUTO,HYBRID
9509,13,E Class,2019,41449,8115,145,47.1,3,SEMI-AUTO,DIESEL
9510,13,E Class,2019,41480,1989,145,42.8,3,SEMI-AUTO,DIESEL
9511,13,E Class,2019,41499,3695,145,33.6,3,SEMI-AUTO,PETROL
9512,13,E Class,2019,41519,1000,145,42.8,3,SEMI-AUTO,DIESEL
9513,13,E Class,2019,41519,1000,145,42.8,3,SEMI-AUTO,DIESEL
9514,13,E Class,2019,41550,159,145,31.7,3,AUTOMATIC,PETROL
9515,13,E Class,2019,41795,101,145,47.1,3,AUTOMATIC,DIESEL
9516,13,E Class,2019,41799,5559,145,32.8,3,SEMI-AUTO,PETROL
9517,13,E Class,2019,41799,7041,145,45.6,3,SEMI-AUTO,DIESEL
9518,13,E Class,2019,41890,3244,135,176.6,2,AUTOMATIC,HYBRID
9519,13,E Class,2019,41900,12335,150,38.2,3,SEMI-AUTO,DIESEL
9520,13,E Class,2019,41989,7604,145,32.5,3,SEMI-AUTO,PETROL
9521,13,E Class,2019,41995,1800,145,39.2,2,AUTOMATIC,PETROL
9522,13,E Class,2019,41995,11799,150,38.2,3,SEMI-AUTO,DIESEL
9523,13,E Class,2019,42000,1502,145,47.1,3,SEMI-AUTO,DIESEL
9524,13,E Class,2019,42199,10600,145,47.1,3,SEMI-AUTO,DIESEL
9525,13,E Class,2019,42399,2293,145,32.9,2,SEMI-AUTO,PETROL
9526,13,E Class,2019,42450,150,145,31.7,3,AUTOMATIC,PETROL
9527,13,E Class,2019,42499,1854,145,41.5,3,SEMI-AUTO,DIESEL
9528,13,E Class,2019,42590,12419,145,32.5,3,AUTOMATIC,PETROL
9529,13,E Class,2019,42599,1000,145,42.8,3,SEMI-AUTO,DIESEL
9530,13,E Class,2019,42599,1000,145,42.8,3,AUTOMATIC,DIESEL
9531,13,E Class,2019,42649,7743,145,38.2,3,SEMI-AUTO,DIESEL
9532,13,E Class,2019,42650,7730,145,45.6,3,AUTOMATIC,DIESEL
9533,13,E Class,2019,42729,1709,135,188.3,2,SEMI-AUTO,HYBRID
9534,13,E Class,2019,42924,2000,145,32.1,3,SEMI-AUTO,PETROL
9535,13,E Class,2019,42981,3520,145,57.7,2,AUTOMATIC,DIESEL
9536,13,E Class,2019,42995,4350,145,47.1,3,SEMI-AUTO,DIESEL
9537,13,E Class,2019,42995,16271,145,32.1,3,SEMI-AUTO,PETROL
9538,13,E Class,2019,42999,2175,145,32.1,3,SEMI-AUTO,PETROL
9539,13,E Class,2019,43099,1000,145,46.3,3,SEMI-AUTO,DIESEL
9540,13,E Class,2019,43199,3711,145,47.1,3,AUTOMATIC,DIESEL
9541,13,E Class,2019,43199,5686,145,38.2,3,SEMI-AUTO,DIESEL
9542,13,E Class,2019,43490,6500,145,47.1,3,SEMI-AUTO,DIESEL
9543,13,E Class,2019,43519,1000,145,29.7,3,AUTOMATIC,PETROL
9544,13,E Class,2019,43599,3664,145,32.1,3,SEMI-AUTO,PETROL
9545,13,E Class,2019,43600,5100,145,32.5,3,AUTOMATIC,PETROL
9546,13,E Class,2019,43649,2396,135,176.6,2,SEMI-AUTO,HYBRID
9547,13,E Class,2019,43750,150,145,47.1,3,AUTOMATIC,DIESEL
9548,13,E Class,2019,43750,2963,145,33.7,2,AUTOMATIC,PETROL
9549,13,E Class,2019,43799,3949,145,45.6,3,SEMI-AUTO,DIESEL
9550,13,E Class,2019,43900,50,145,32.9,2,AUTOMATIC,PETROL
9551,13,E Class,2019,43987,3117,145,57.7,2,AUTOMATIC,DIESEL
9552,13,E Class,2019,43989,6214,135,188.3,2,AUTOMATIC,HYBRID
9553,13,E Class,2019,43995,2202,145,32.1,3,SEMI-AUTO,PETROL
9554,13,E Class,2019,43995,3500,145,41.5,3,AUTOMATIC,DIESEL
9555,13,E Class,2019,43999,10,145,45.6,3,SEMI-AUTO,DIESEL
9556,13,E Class,2019,43999,6632,145,32.8,3,AUTOMATIC,PETROL
9557,13,E Class,2019,43999,9687,145,32.5,3,SEMI-AUTO,PETROL
9558,13,E Class,2019,44099,175,145,32.1,3,SEMI-AUTO,PETROL
9559,13,E Class,2019,44159,1000,145,40.9,3,SEMI-AUTO,DIESEL
9560,13,E Class,2019,44160,4198,145,32.1,3,AUTOMATIC,PETROL
9561,13,E Class,2019,44299,2700,145,32.8,3,AUTOMATIC,PETROL
9562,13,E Class,2019,44399,7805,145,32.5,3,SEMI-AUTO,PETROL
9563,13,E Class,2019,44400,12257,145,31.7,3,AUTOMATIC,PETROL
9564,13,E Class,2019,44499,8000,145,32.5,3,SEMI-AUTO,PETROL
9565,13,E Class,2019,44670,169,145,46.3,3,AUTOMATIC,DIESEL
9566,13,E Class,2019,44970,103,145,32.1,3,AUTOMATIC,PETROL
9567,13,E Class,2019,44995,750,145,47.1,3,SEMI-AUTO,DIESEL
9568,13,E Class,2019,44995,1842,145,47.1,2.9,AUTOMATIC,DIESEL
9569,13,E Class,2019,44999,5500,145,29.7,3,SEMI-AUTO,PETROL
9570,13,E Class,2019,45099,9071,145,32.5,3,SEMI-AUTO,PETROL
9571,13,E Class,2019,45490,1483,145,32.5,3,AUTOMATIC,PETROL
9572,13,E Class,2019,45499,8024,145,32.5,3,SEMI-AUTO,PETROL
9573,13,E Class,2019,45599,10497,145,45.6,3,SEMI-AUTO,DIESEL
9574,13,E Class,2019,45799,1000,145,48.7,3,AUTOMATIC,DIESEL
9575,13,E Class,2019,45799,1000,145,48.7,3,SEMI-AUTO,DIESEL
9576,13,E Class,2019,45799,1000,145,48.7,3,SEMI-AUTO,DIESEL
9577,13,E Class,2019,45799,1000,145,48.7,3,SEMI-AUTO,DIESEL
9578,13,E Class,2019,45980,10491,145,32.5,3,SEMI-AUTO,PETROL
9579,13,E Class,2019,45980,10491,145,32.5,3,SEMI-AUTO,PETROL
9580,13,E Class,2019,45995,922,145,47.1,3,AUTOMATIC,DIESEL
9581,13,E Class,2019,46199,1000,145,32.1,3,SEMI-AUTO,PETROL
9582,13,E Class,2019,46199,5047,145,47.1,3,SEMI-AUTO,DIESEL
9583,13,E Class,2019,46199,6288,145,32.1,3,SEMI-AUTO,PETROL
9584,13,E Class,2019,46299,4339,145,47.1,3,SEMI-AUTO,DIESEL
9585,13,E Class,2019,46399,3955,145,47.1,3,SEMI-AUTO,DIESEL
9586,13,E Class,2019,46899,1171,145,47.1,3,SEMI-AUTO,DIESEL
9587,13,E Class,2019,46980,9,145,47.1,3,SEMI-AUTO,DIESEL
9588,13,E Class,2019,46980,9648,145,32.5,3,SEMI-AUTO,PETROL
9589,13,E Class,2019,46998,3325,145,32.5,3,SEMI-AUTO,PETROL
9590,13,E Class,2019,47298,2894,145,38.2,2.9,AUTOMATIC,DIESEL
9591,13,E Class,2019,47300,101,145,47.1,3,AUTOMATIC,DIESEL
9592,13,E Class,2019,47550,101,145,32.5,3,AUTOMATIC,PETROL
9593,13,E Class,2019,47770,1005,145,32.5,3,AUTOMATIC,PETROL
9594,13,E Class,2019,47995,1001,145,31.7,3,AUTOMATIC,PETROL
9595,13,E Class,2019,48599,1000,145,45.6,3,SEMI-AUTO,DIESEL
9596,13,E Class,2019,48799,3074,145,45.6,3,SEMI-AUTO,DIESEL
9597,13,E Class,2019,48900,50,145,32.1,3,AUTOMATIC,PETROL
9598,13,E Class,2019,48990,3379,150,32.1,3,SEMI-AUTO,PETROL
9599,13,E Class,2019,48998,2669,145,47.1,3,SEMI-AUTO,DIESEL
9600,13,E Class,2019,49000,9722,145,32.1,3,SEMI-AUTO,PETROL
9601,13,E Class,2019,49010,150,145,32.5,3,AUTOMATIC,PETROL
9602,13,E Class,2019,49390,5000,145,32.5,3,AUTOMATIC,PETROL
9603,13,E Class,2019,49499,2134,145,31.7,3,SEMI-AUTO,PETROL
9604,13,E Class,2019,49500,4250,145,31.7,3,AUTOMATIC,PETROL
9605,13,E Class,2019,49699,9612,145,32.5,3,SEMI-AUTO,PETROL
9606,13,E Class,2019,49799,1810,145,31.7,3,SEMI-AUTO,PETROL
9607,13,E Class,2019,49950,3139,145,31.7,3,SEMI-AUTO,PETROL
9608,13,E Class,2019,49989,716,145,32.1,3,SEMI-AUTO,PETROL
9609,13,E Class,2019,50299,1000,145,32.5,3,SEMI-AUTO,PETROL
9610,13,E Class,2019,50299,1078,145,32.5,3,SEMI-AUTO,PETROL
9611,13,E Class,2019,51099,10903,145,31.7,3,AUTOMATIC,PETROL
9612,13,E Class,2019,51124,4974,145,31.7,3,SEMI-AUTO,PETROL
9613,13,E Class,2019,51995,9749,145,32.1,3,SEMI-AUTO,PETROL
9614,13,E Class,2019,52000,4130,145,31.7,3,SEMI-AUTO,PETROL
9615,13,E Class,2019,52713,7502,145,32.1,3,AUTOMATIC,PETROL
9616,13,E Class,2019,52732,7218,145,32.1,3,SEMI-AUTO,PETROL
9617,13,E Class,2019,52990,6332,145,47.1,3,AUTOMATIC,DIESEL
9618,13,E Class,2019,53010,3639,145,31.7,3,AUTOMATIC,PETROL
9619,13,E Class,2019,53122,5588,145,32.1,3,AUTOMATIC,PETROL
9620,13,E Class,2019,54000,5648,145,31.7,3,SEMI-AUTO,PETROL
9621,13,E Class,2019,54599,1145,145,32.1,3,SEMI-AUTO,PETROL
9622,13,E Class,2019,55499,2991,145,31.7,3,SEMI-AUTO,PETROL
9623,13,E Class,2019,55830,9325,145,32.1,3,AUTOMATIC,PETROL
9624,13,E Class,2019,56399,3105,145,31.7,3,SEMI-AUTO,PETROL
9625,13,E Class,2019,56499,74,145,31.7,3,SEMI-AUTO,PETROL
9626,13,E Class,2019,56499,484,145,31.7,3,SEMI-AUTO,PETROL
9627,13,E Class,2019,56980,3999,145,31.7,3,SEMI-AUTO,PETROL
9628,13,E Class,2019,58298,13493,145,32.1,4,AUTOMATIC,PETROL
9629,13,E Class,2019,58921,12,145,47.1,3,AUTOMATIC,DIESEL
9630,13,E Class,2019,59199,6458,145,32.1,4,AUTOMATIC,PETROL
9631,13,E Class,2019,59999,90,145,30.1,4,SEMI-AUTO,PETROL
9632,13,E Class,2019,61990,75,145,30.1,4,AUTOMATIC,PETROL
9633,13,E Class,2019,61990,169,145,30.1,4,AUTOMATIC,PETROL
9634,13,E Class,2019,62500,3200,145,30.1,4,AUTOMATIC,PETROL
9635,13,E Class,2019,71199,375,145,31,4,SEMI-AUTO,PETROL
9636,13,E Class,2019,71199,958,145,30.1,4,SEMI-AUTO,PETROL
9637,13,E Class,2019,75099,1000,150,31,4,SEMI-AUTO,PETROL
9638,13,E Class,2020,33950,2568,145,42.8,2,AUTOMATIC,DIESEL
9639,13,E Class,2020,35409,1000,145,45.6,2,SEMI-AUTO,DIESEL
9640,13,E Class,2020,35438,3500,145,42.8,2,AUTOMATIC,DIESEL
9641,13,E Class,2020,35480,1989,145,42.8,2,SEMI-AUTO,DIESEL
9642,13,E Class,2020,35990,1499,145,70.6,2,SEMI-AUTO,DIESEL
9643,13,E Class,2020,35990,4025,145,53.3,2,SEMI-AUTO,DIESEL
9644,13,E Class,2020,36980,9,145,45.6,2,SEMI-AUTO,DIESEL
9645,13,E Class,2020,36980,16,145,70.6,2,SEMI-AUTO,DIESEL
9646,13,E Class,2020,36990,1499,145,70.6,2,SEMI-AUTO,DIESEL
9647,13,E Class,2020,37029,1000,145,42.8,2,SEMI-AUTO,DIESEL
9648,13,E Class,2020,37298,20,145,44.8,2,AUTOMATIC,DIESEL
9649,13,E Class,2020,37890,2499,145,57.7,2,SEMI-AUTO,DIESEL
9650,13,E Class,2020,37950,298,150,42.8,2,SEMI-AUTO,DIESEL
9651,13,E Class,2020,37998,1000,145,70.6,2,AUTOMATIC,DIESEL
9652,13,E Class,2020,38399,1000,145,70.6,2,SEMI-AUTO,DIESEL
9653,13,E Class,2020,38399,1000,145,70.6,2,SEMI-AUTO,DIESEL
9654,13,E Class,2020,38490,1499,145,57.7,2,SEMI-AUTO,DIESEL
9655,13,E Class,2020,38890,1499,145,42.8,2,SEMI-AUTO,DIESEL
9656,13,E Class,2020,38990,648,145,43.5,3,SEMI-AUTO,DIESEL
9657,13,E Class,2020,39895,101,145,33.7,2,SEMI-AUTO,PETROL
9658,13,E Class,2020,39980,1096,145,57.7,2,SEMI-AUTO,DIESEL
9659,13,E Class,2020,39989,2400,145,57.7,2,SEMI-AUTO,DIESEL
9660,13,E Class,2020,39991,2184,150,44.8,2,SEMI-AUTO,DIESEL
9661,13,E Class,2020,39991,6623,145,45.6,2,AUTOMATIC,DIESEL
9662,13,E Class,2020,39995,2103,145,38.2,3,SEMI-AUTO,DIESEL
9663,13,E Class,2020,39995,4499,145,53.3,2,SEMI-AUTO,DIESEL
9664,13,E Class,2020,40411,2004,145,42.8,2,SEMI-AUTO,DIESEL
9665,13,E Class,2020,40900,3500,145,42.8,2,AUTOMATIC,DIESEL
9666,13,E Class,2020,40979,1000,145,57.7,2,SEMI-AUTO,DIESEL
9667,13,E Class,2020,41149,1000,145,57.7,2,SEMI-AUTO,DIESEL
9668,13,E Class,2020,41400,770,145,33.7,2,SEMI-AUTO,PETROL
9669,13,E Class,2020,42441,3490,145,57.7,2,SEMI-AUTO,DIESEL
9670,13,E Class,2020,42480,1489,145,57.7,2,SEMI-AUTO,DIESEL
9671,13,E Class,2020,42490,3900,145,70.6,2,SEMI-AUTO,DIESEL
9672,13,E Class,2020,42798,20,145,57.7,2,AUTOMATIC,DIESEL
9673,13,E Class,2020,42900,6000,145,57.7,2,AUTOMATIC,DIESEL
9674,13,E Class,2020,42990,3541,145,32.9,2,SEMI-AUTO,PETROL
9675,13,E Class,2020,42991,4000,145,57.7,2,SEMI-AUTO,DIESEL
9676,13,E Class,2020,43498,1000,145,41.5,2.9,AUTOMATIC,DIESEL
9677,13,E Class,2020,43649,1000,135,176.6,2,SEMI-AUTO,HYBRID
9678,13,E Class,2020,44000,199,145,42.8,3,SEMI-AUTO,DIESEL
9679,13,E Class,2020,44500,100,145,42.8,3,SEMI-AUTO,DIESEL
9680,13,E Class,2020,44500,100,145,42.8,3,SEMI-AUTO,DIESEL
9681,13,E Class,2020,44500,2000,145,42.8,3,SEMI-AUTO,DIESEL
9682,13,E Class,2020,44500,3365,145,47.1,2.9,AUTOMATIC,DIESEL
9683,13,E Class,2020,44900,6000,145,57.7,2,AUTOMATIC,DIESEL
9684,13,E Class,2020,44980,9,145,42.8,3,SEMI-AUTO,DIESEL
9685,13,E Class,2020,44995,794,145,57.7,2,SEMI-AUTO,DIESEL
9686,13,E Class,2020,44995,6000,145,70.6,2,AUTOMATIC,DIESEL
9687,13,E Class,2020,45498,1000,145,42.8,2.9,AUTOMATIC,DIESEL
9688,13,E Class,2020,45499,999,145,41.5,3,SEMI-AUTO,DIESEL
9689,13,E Class,2020,45900,51,145,32.5,2,SEMI-AUTO,PETROL
9690,13,E Class,2020,45990,159,145,45.6,3,SEMI-AUTO,DIESEL
9691,13,E Class,2020,45995,2500,150,70.6,2,AUTOMATIC,DIESEL
9692,13,E Class,2020,46200,4814,145,33.7,2,SEMI-AUTO,PETROL
9693,13,E Class,2020,46402,197,145,32.9,2,SEMI-AUTO,PETROL
9694,13,E Class,2020,49990,6000,145,47.1,2.9,AUTOMATIC,DIESEL
9695,13,E Class,2020,50998,2000,145,47.1,2.9,AUTOMATIC,DIESEL
9696,13,E Class,2020,51379,1000,145,31.7,3,SEMI-AUTO,PETROL
9697,13,E Class,2020,56980,3999,145,32.1,3,SEMI-AUTO,PETROL
9698,13,E Class,2020,59990,1500,145,31.7,3,SEMI-AUTO,PETROL
9699,13,E Class,2020,59995,250,145,32.1,3,SEMI-AUTO,PETROL
9700,13,E Class,2020,65995,200,145,31.7,3,SEMI-AUTO,PETROL
9701,14,G Class,2012,44990,43000,570,25.2,3,AUTOMATIC,DIESEL
9702,14,G Class,2013,45000,52438,580,25.2,3,AUTOMATIC,DIESEL
9703,14,G Class,2015,52995,34400,570,25.2,3,SEMI-AUTO,DIESEL
9704,14,G Class,2015,99850,10000,570,20.5,5.5,SEMI-AUTO,PETROL
9705,14,G Class,2016,61948,16000,325,30.4,4,AUTOMATIC,PETROL
9706,14,G Class,2016,73948,4000,325,30.1,4,AUTOMATIC,PETROL
9707,14,G Class,2017,71995,38247,145,20.5,5.5,AUTOMATIC,PETROL
9708,14,G Class,2018,64950,13000,145,28.5,3,AUTOMATIC,DIESEL
9709,14,G Class,2018,135124,18234,150,21.4,4,SEMI-AUTO,PETROL
9710,14,G Class,2018,135771,19000,145,21.4,4,SEMI-AUTO,PETROL
9711,14,G Class,2018,139995,13046,145,21.4,4,SEMI-AUTO,PETROL
9712,14,G Class,2019,102502,8691,150,11,3,SEMI-AUTO,DIESEL
9713,14,G Class,2019,139948,12000,145,21.4,4,AUTOMATIC,PETROL
9714,14,G Class,2020,154998,3000,150,21.4,4,AUTOMATIC,PETROL
9715,14,G Class,2020,159999,1350,145,21.4,4,SEMI-AUTO,PETROL
9716,15,GL Class,2007,7340,104000,570,28.8,3,AUTOMATIC,DIESEL
9717,15,GL Class,2007,8490,74000,570,28.8,3,AUTOMATIC,DIESEL
9718,15,GL Class,2013,25998,60462,325,35.3,3,AUTOMATIC,DIESEL
9719,15,GL Class,2013,27482,49847,325,35.3,3,AUTOMATIC,DIESEL
9720,15,GL Class,2014,13421,66010,145,55.4,2.1,AUTOMATIC,DIESEL
9721,15,GL Class,2014,14499,23888,30,62.8,2.1,MANUAL,DIESEL
9722,15,GL Class,2014,14899,43632,145,55.4,2.1,AUTOMATIC,DIESEL
9723,15,GL Class,2014,14999,42719,145,55.4,2.1,AUTOMATIC,DIESEL
9724,15,GL Class,2014,15965,34534,200,42.8,2,AUTOMATIC,PETROL
9725,15,GL Class,2014,16499,35598,145,55.4,2.1,AUTOMATIC,DIESEL
9726,15,GL Class,2014,17499,24809,200,42.8,2,AUTOMATIC,PETROL
9727,15,GL Class,2014,17699,5007,145,55.4,2.1,AUTOMATIC,DIESEL
9728,15,GL Class,2014,24498,67833,325,35.3,3,AUTOMATIC,DIESEL
9729,15,GL Class,2014,27499,53407,325,35.3,3,AUTOMATIC,DIESEL
9730,15,GL Class,2014,29489,44921,325,35.3,3,SEMI-AUTO,DIESEL
9731,15,GL Class,2014,35989,55000,570,23,5.5,AUTOMATIC,PETROL
9732,15,GL Class,2015,13999,64539,20,67.3,2.1,AUTOMATIC,DIESEL
9733,15,GL Class,2015,14799,42254,20,62.8,2.1,AUTOMATIC,DIESEL
